gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,-0.34087621811806756,0,1,-0.4086292959213398,-0.4739056946001658,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0,-0.5444780367182194,1,1,-0.27569737300337227,-0.5511647478923317,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.42231694555812826,1,1,0.7877580103403676,-0.17502352843561525,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.13727439951791576,1,1,0.6548260874224001,0.08191800879890229,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.7888002190384015,1,1,0.3557292608569733,-0.5705898812915048,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
0,0,1,0,1.5322605130033287,1,1,-1.2726867948881286,-0.12160441158788911,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0.6771328748826914,1,0,1.1533207983647782,1.211224627778105,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,0,0.4328106925625092,1,1,1.485650605659697,1.1251359683954059,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,0,0,-1.196003856238705,1,1,-1.5053176599945717,-0.9811665645013009,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0.39209032884247885,1,0,0.28926329939798956,0.3560772779099597,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,1.0028957846429343,1,1,-0.34216333446235603,0.37638537191818616,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,0,0,-1.2367242199587354,1,0,0.05663243429154643,-0.9657147538428678,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1.6137012404433895,1,1,1.685048490036648,2.6623703887572447,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,0.5549717837226003,1,1,1.3194857020122375,1.1397048184447858,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,1.3693790581232073,1,1,1.18655377909427,2.026197269934324,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,1.2064976032430859,1,0,1.2530197405532537,1.8752110057862055,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
0,0,1,0,1.6137012404433895,1,1,0.8874569525288433,1.922890878675085,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0.10704778280226637,1,1,0.8209909910698595,0.3900712613585127,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0,1,0,-0.6259187641582801,1,0,0.8542239717993514,-0.36530153968660684,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1.6137012404433895,1,1,0.9206899332583351,1.9886714440495576,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,1,1,-0.1779947632379461,1,0,-1.5053176599945717,-0.7674900971103963,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,0,0.9621754209229038,1,1,-1.3059197756176204,-0.42136953836149293,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-0.05583367207785505,1,1,0.4886611837749408,0.05410474961372256,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0.51425142000257,1,0,-1.5385506407240637,-0.6244504784437577,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,-1.2774445836787658,1,1,-1.3059197756176204,-0.9961768948552074,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2367242199587354,1,1,-0.5083282381098154,-0.9568851477523345,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.073842765078614,1,1,-1.47208467926508,-0.9590925492749678,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0.636412511162661,1,1,1.0868548369057944,1.0642116863707263,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,1,-0.3001558543980372,1,1,-1.3059197756176204,-0.7661656561968163,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,1,1.2879383306831467,1,1,-1.5053176599945717,-0.4447679945014061,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.7178532386027217,0,1,-0.9735899683227016,-0.2204959998018615,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.7992939660427824,1,0,1.219786759823762,1.3330731918274639,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,1,1,0,-1.1552834925186748,1,1,0.1895643572095139,-0.8835994172009085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.01511330835782469,1,0,0.8542239717993514,0.2717545397453672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.51425142000257,1,0,0.28926329939798956,0.48101620409100515,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1,0,1,0,-0.9516816739185229,1,1,0.7877580103403676,-0.6535881785425174,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,1.3693790581232073,1,1,1.3527186827417295,2.072111221605097,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,1,-1.196003856238705,1,0,0.8874569525288433,-0.8937534642050218,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.8807346934828431,1,0,-1.47208467926508,-0.5308566538841052,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,-1.2774445836787658,0,0,-0.8074250646752422,-0.9895546902873076,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,1.2879383306831467,1,0,1.5188835863891887,2.0818237883046833,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,-0.05583367207785505,1,1,0.28926329939798956,-0.028452067332763325,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.7480798553183711,1,1,0.8209909910698595,-0.5087826386577721,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,-0.8295205827584318,1,1,0.688059068151892,-0.5750046843367714,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1,1,0,1.4100994218432377,1,1,-0.14276545008540484,0.8112434718769488,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0.10704778280226637,1,0,0.2560303186684977,0.1265075195560952,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,0.51425142000257,1,0,0.28926329939798956,0.4713036373914186,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,-0.9109613101984925,1,0,-0.6080271802982911,-0.790005592641256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.13727439951791576,1,1,-0.20923141154438857,-0.2487507392915679,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.34087621811806756,1,0,-1.3391527563471124,-0.7401183182297432,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,1.3693790581232073,1,1,-1.5053176599945717,-0.41386437318453967,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0.7585736023227521,1,0,0.7212920488813839,0.8765825569468948,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0.51425142000257,1,0,-1.3059197756176204,-0.5123144810939854,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0.6771328748826914,1,0,-1.5053176599945717,-0.6019349829128978,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,-0.13727439951791576,1,1,-1.5053176599945717,-0.7772026638099828,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,0.31064960140241815,1,1,1.5188835863891887,0.9657615784612806,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0,1,0,0,0.18848851024232707,1,1,1.0536218561763024,0.5732855877370777,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.3001558543980372,1,0,0.15633137648002204,-0.2438944559417746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.42231694555812826,0,1,-0.47509525738032354,-0.5335055357112651,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1.6137012404433895,0,1,0.023399453562054553,1.0085851680003668,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.0331224013585836,0,1,-0.8074250646752422,-0.8778601732420619,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0.02560705536220566,1,0,0.5883601259634164,0.14195933021452842,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-0.3815965818380979,1,1,0.4886611837749408,-0.22005451949733484,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,-0.34087621811806756,1,1,1.219786759823762,0.06999804057668241,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2774445836787658,1,0,0.4886611837749408,-0.9723369584107677,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,1.4915401492832985,1,0,0.8542239717993514,1.7838245827491863,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,1,-1.196003856238705,1,1,-1.47208467926508,-0.9820495251103543,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,0.9621754209229038,1,1,0.3557292608569733,0.8840877221238481,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,1.328658694403177,1,1,1.5188835863891887,2.1440725112429426,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,1,0,1.572980876723359,1,0,-1.47208467926508,-0.3277757138018405,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1,0,0,-0.7480798553183711,1,1,0.5218941645044327,-0.5401277402791651,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2367242199587354,1,1,0.1895643572095139,-0.9529118250115945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.01511330835782469,1,0,0.6548260874224001,0.22054282442027434,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.31064960140241815,1,0,0.0898654150210383,0.1984688091939412,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787658,1,0,-1.47208467926508,-0.9983842963778408,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-1.2774445836787658,1,1,0.8209909910698595,-0.9679221553655011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.0331224013585836,1,1,0.15633137648002204,-0.7877981911186228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.7073594915983408,1,1,-0.44186227665083166,-0.693321405949917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.6259187641582801,1,0,0.9871558947173189,-0.29775505309402744,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.5444780367182194,1,1,0.4554282030454489,-0.34940824872364695,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.572980876723359,1,0,-1.3059197756176204,-0.16928428447676866,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.8807346934828431,1,0,-0.14276545008540484,0.43775113424739226,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,0,-0.05583367207785505,1,1,0.8542239717993514,0.28588190949022035,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.8702409464784622,1,0,0.3889622415864652,-0.6372534072750309,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.5851984004382497,1,1,0.6548260874224001,-0.3701578230364001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,1.6137012404433895,1,1,1.5188835863891887,2.4124925363951535,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,1.572980876723359,1,1,1.1533207983647782,2.0615156942964568,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,-1.1145631287986444,0,0,-0.6412601610277829,-0.9127371172996682,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.22920887396235742,1,0,0.15633137648002204,0.17109703031328813,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
1,0,0,1,-1.1145631287986444,1,1,-0.5415612188393073,-0.9034660309046083,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,-1.2367242199587354,1,1,-0.6744931417572748,-0.9665977144519211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.7992939660427824,1,0,-0.1759984308148967,0.3626994824778596,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,-0.9924020376385532,1,1,0.3557292608569733,-0.7396768379252165,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.450819785563268,1,1,0.5218941645044327,1.345876120658737,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,0,1,1,1.4915401492832985,1,1,-1.47208467926508,-0.38781703521746663,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,0.39209032884247885,1,1,0.05663243429154643,0.19670288797583454,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0.7178532386027217,1,1,1.18655377909427,1.2169638717369515,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,-1.2774445836787658,1,1,-1.5053176599945717,-0.9988257766823675,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,-1.2774445836787658,1,1,0.5218941645044327,-0.971895478106241,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0.02560705536220566,1,1,-0.6744931417572748,-0.36176969725039354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.0331224013585836,1,0,-1.47208467926508,-0.9409918567893747,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.2879383306831467,1,1,0.8874569525288433,1.6240087125105345,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787658,1,1,0.32249628012748144,-0.974544359933401,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.0843365120829949,1,1,-1.47208467926508,-0.4809693794725924,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,-1.073842765078614,1,0,-0.47509525738032354,-0.868589086847002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.196003856238705,1,0,-1.5385506407240637,-0.9824910054148809,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.7073594915983408,1,0,-1.47208467926508,-0.8615254019745754,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1,-0.7888002190384015,1,1,-0.009833527167437319,-0.620035675398491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-0.3815965818380979,1,1,1.1200878176352862,-0.014324697587910126,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,-0.05583367207785505,1,0,0.8209909910698595,0.23202131233796755,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.13727439951791576,1,1,-0.20923141154438857,-0.2584633059911545,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,0.6771328748826914,1,0,-1.47208467926508,-0.5516062281968583,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,0.9621754209229038,1,1,0.688059068151892,1.1569225503213254,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1.2472179669631163,1,1,0.5218941645044327,1.1979802186423052,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
1,0,1,0,1.2472179669631163,1,0,0.4886611837749408,1.215197950518845,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,1,1,1,-0.34087621811806756,1,1,0.4886611837749408,-0.1873849769623618,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.14776814652229672,1,0,-0.34216333446235603,-0.1277851358512624,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,-0.9516816739185229,1,1,0.5218941645044327,-0.6756621937688505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.196003856238705,0,0,-1.3391527563471124,-0.9780762023696143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.4630373092781586,1,0,0.5218941645044327,-0.2505166605096746,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,1,-0.7888002190384015,1,0,-1.3391527563471124,-0.8557861580157288,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,-1.2774445836787658,1,1,-1.47208467926508,-0.9983842963778408,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,1,-0.3001558543980372,1,0,-1.47208467926508,-0.7776441441145096,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,1.572980876723359,1,1,-1.5053176599945717,-0.3948807200898932,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,1.3693790581232073,1,1,1.6518155093071563,2.2522351858519754,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,0.51425142000257,1,1,1.18655377909427,0.9719423027246539,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,0,-0.42231694555812826,1,1,0.5218941645044327,-0.2540485029458879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1.4100994218432377,1,1,-1.47208467926508,-0.42136953836149293,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.450819785563268,1,1,0.8209909910698595,1.6301894367739076,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,-1.3181649473987962,1,0,-1.47208467926508,-0.3904659170446266,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,0.6771328748826914,1,1,0.8542239717993514,0.9860696724695072,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,-1.1552834925186748,1,0,-0.5415612188393073,-0.9281889279581015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1.2472179669631163,1,0,0.5218941645044327,1.217846832346005,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
0,0,1,0,-1.2367242199587354,1,0,0.4886611837749408,-0.9343696522214747,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.4630373092781586,1,1,-1.47208467926508,-0.8209092139581224,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,0.9214550572028735,1,0,-0.24246439227388045,0.33753510511983986,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,1,-1.2774445836787658,1,1,-1.47208467926508,-0.9983842963778408,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.6259187641582801,1,0,-1.5053176599945717,-0.8491639534478288,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.09655403579788539,1,1,1.18655377909427,0.288972271621907,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,-0.42231694555812826,1,1,-0.24246439227388045,-0.44609243541498605,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.9516816739185229,1,1,-0.1759984308148967,-0.7732293410692429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,1,1,-1.2774445836787658,1,0,-1.5053176599945717,-0.9988257766823675,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.4630373092781586,1,1,0.7212920488813839,-0.20901751188416828,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.5444780367182194,1,0,-0.1759984308148967,-0.5021604340898721,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1.4915401492832985,1,1,1.2862527212827457,2.280048445037155,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,-1.2774445836787658,0,1,-1.3059197756176204,-0.9961768948552074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1.6137012404433895,1,1,1.2862527212827457,2.328611278535088,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,1.5322605130033287,1,0,0.12309839575053018,1.1374974169221523,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,1.3693790581232073,1,1,1.2862527212827457,1.904348705884965,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-1.0331224013585836,0,1,-1.3391527563471124,-0.9414333370939013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0.5549717837226003,1,1,1.5188835863891887,1.187826171638192,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,0.2699292376823878,0,1,-0.5415612188393073,-0.17723092995824857,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,-0.01511330835782469,1,0,-0.07629948862642107,-0.10438667971134928,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.34087621811806756,1,1,0.8209909910698595,-0.041696476468563205,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-1.073842765078614,1,1,0.6215931066929082,-0.796627797209156,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.18848851024232707,1,1,0.4554282030454489,0.3066314838029735,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1,-0.9924020376385532,1,0,-1.47208467926508,-0.9286304082626281,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.6137012404433895,1,1,0.22279733793900577,1.211224627778105,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,1,0,1.572980876723359,0,0,-0.6080271802982911,0.47306955860952526,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,-0.6666391278783104,1,1,0.9871558947173189,-0.36221117755492016,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,1.0028957846429343,0,1,-0.5083282381098154,0.220984304724801,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,1.3693790581232073,1,0,-1.3059197756176204,-0.2571388650775745,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
